run	lumisection	evt
316059	308	337634720
316059	513	524010066
316199	514	712916856
316362	95	67538061
316060	70	58934463
316060	441	452163893
316362	38	26735122
316082	333	424581745
316082	402	510302763
316110	111	154709007
316059	273	301389274
316059	331	354123291
316059	486	505447376
316060	682	713907951
316059	382	405713502
315270	599	476312830
316060	34	27819470
316060	810	841866447
316060	818	850230823
316060	373	373098655
315689	918	946740733
315690	246	158746706
315690	383	238174420
315689	41	28784161
315689	78	73482235
315689	96	97248514
315690	628	370064340
315689	87	85820425
315689	881	917592935
315420	1173	745450879
315420	607	440157393
315488	51	23663482
315488	129	110329334
315488	399	386310201
315543	128	105729063
316199	735	991623420
316199	125	159640783
316187	34	46615289
316187	47	65894821
315645	119	126516336
316199	226	317141992
315543	170	155564518
315543	61	26378349
315557	108	123604119
316717	66	79230359
316700	175	207687150
316700	264	335724738
316380	613	466662303
315801	125	127073173
316380	1	72983
316380	65	46376764
316110	89	124522131
316082	131	157548911
316060	754	787385382
316082	67	62177049
315690	313	198181385
315690	465	284225551
315689	901	932957927
315689	954	974471389
315690	492	298804852
315689	393	455251674
315689	501	570818220
315689	544	614414333
316985	97	121420695
315703	72	80826052
315703	147	164243445
315703	161	179899251
315705	270	194386523
315703	244	265545827
315703	541	538033669
315705	364	253401334
315705	464	313089680
315705	468	315739392
315690	603	356099269
315702	81	58408528
315702	82	59817775
315713	269	354565125
316457	910	1051338883
316569	1235	1687079776
315489	191	113949045
315713	486	629814393
316457	435	493729332
315800	256	314626087
315840	107	108629000
316187	599	791061966
316187	1855	2594174958
316187	1997	2815259505
316218	408	565525106
316240	571	789405058
316199	634	858099743
316199	793	1084210887
316928	151	179038911
316240	814	1150858384
316470	115	153363652
316470	421	550649332
316187	921	1257901298
316199	761	1034302816
316569	786	1064042307
316569	787	1064544291
316590	75	92411461
316590	351	486980260
315790	868	541147006
316590	472	634374141
316590	495	671595839
315800	340	423722558
315800	159	183393034
316666	84	103812090
316666	147	179973174
316590	358	496319962
316613	81	31697180
316666	972	1386740534
316666	452	633642749
316569	1698	2334946415
315840	1004	1098595928
315840	1037	1125485771
315840	933	1038790814
316505	601	725237934
316505	1237	1620360389
316505	818	1046286750
316505	998	1305776505
316718	116	181609245
316667	99	147394831
316758	416	566289025
316876	195	269644378
316758	140	193381056
316758	195	273529267
316993	134	139548544
316993	143	149788585
316722	650	930638269
316993	194	221387524
316758	1382	2000270559
316701	140	180526918
316758	292	409184592
316758	419	570899642
316758	941	1343478869
316701	112	134245548
316985	450	600874546
316758	547	738855368
316758	1168	1679395583
316717	109	130632240
316717	178	240159526
316722	440	607296061
316722	228	313897072
316995	168	241140025
316995	280	421803014
316995	317	478201052
316569	246	306069329
316666	694	991069049
315512	744	579906990
316701	252	359728023
316701	435	630573998
316766	194	228810500
316666	151	184470331
315840	272	335741153
316569	1188	1615586588
316569	1189	1617305973
316766	91	77397111
316717	3	1920326
316701	471	684561531
316380	498	369698115
316380	483	356705693
316700	218	271137637
315510	52	56465870
316457	316	371434632
316569	1350	1852082097
315512	213	193258368
316766	539	687923725
316666	812	1156548568
316766	477	612423695
317392	96	136093305
317392	479	636349256
317392	599	809056796
317392	1134	1599259469
317392	228	324543296
317392	535	708323993
317392	909	1273355150
317392	1426	2024255984
317392	745	1029734548
317392	1236	1755507680
317392	1034	1442659626
317392	1363	1936630604
317392	1383	1963604398
317392	1391	1975379688
317392	838	1170637188
317435	192	238339356
317435	1260	1815107037
317527	653	882899414
317527	302	373359999
317527	611	813917611
317527	865	1220056429
317435	736	1053307548
317527	1179	1692199041
317527	989	1407019881
317527	557	736984738
317527	1129	1617223986
317435	1292	1859538007
317527	45	23198458
317435	1381	1982223971
317663	82	116098240
317661	344	483215490
317661	671	995566890
317182	707	970295901
317212	52	40689859
317213	21	27166764
317182	994	1405859138
317213	113	145419611
317212	167	202566122
317339	86	134228173
317320	949	1387870250
317488	541	784216382
317340	65	85278877
317640	465	658972190
317320	297	393178564
317626	1270	1923830110
317488	705	1007592522
317320	904	1311116184
317320	943	1377936160
317320	979	1436700506
317320	1305	1934788328
317626	611	916765405
317320	675	966814653
317320	223	301764569
317320	1188	1765161584
317340	407	556554502
317340	196	253004580
317626	615	923361137
317626	975	1480994488
317640	433	605964598
317339	105	160128580
317650	158	226531878
317650	648	953788020
317650	522	779683666
317650	601	888984904
317650	377	566245312
317650	433	650406878
317661	1093	1617948440
317291	400	540890894
317291	430	579580411
317291	470	630543818
317291	523	695700111
317291	599	817398652
317291	615	844520367
317291	777	1101804373
317291	780	1106568620
317291	801	1138191079
317297	395	620739433
317319	140	162497591
317320	100	143927206
317650	478	716459161
317392	140	200242157
317319	145	169112775
317650	873	1295992474
317650	950	1418623250
317320	32	47195996
317649	252	376680338
317640	286	380172593
317320	436	598281453
317320	1383	2043255934
317640	624	910595752
317320	270	360567441
317340	30	39702035
317320	673	963456841
317320	540	762468341
317484	172	218824204
317484	172	219611932
317640	718	1052043024
317320	474	658826468
317640	610	888984583
317626	184	246546584
317339	49	78074186
317640	648	947747043
317640	684	1002071832
317383	6	8114138
317392	142	203115197
317320	834	1199267551
317279	315	471356599
317626	1072	1622188539
317484	99	119993583
317488	327	468008848
317488	217	298501356
317488	284	401828596
317488	347	500380675
317320	281	374087474
317484	472	677371167
317640	114	146667555
317640	162	206563779
317320	720	1032748241
317488	180	249823693
317640	146	190899358
317641	43	61523007
317641	224	318367579
317626	1089	1646397610
317626	1090	1648172869
317340	25	32573086
317320	1315	1947541332
317339	89	138340615
317320	526	741212095
317640	453	639358892
317641	34	49288847
317626	683	1035654724
317626	715	1085648083
317291	299	403793884
317297	96	132474458
317291	687	961594166
317291	148	185429879
317292	156	235701808
317291	314	424968881
317297	374	585498688
317297	720	1106856021
317297	12	14642951
317291	131	159180166
317292	269	394663657
317087	643	836871487
317089	825	1223079339
317089	898	1349043760
317696	388	558456217
317087	324	394566235
317089	91	120497146
317089	98	129964484
317089	28	29893489
317089	240	324365206
317087	576	734506103
317087	578	737478656
317087	753	1004889207
317087	782	1046792250
317696	564	833951769
317182	63	49829597
317182	179	218513907
317182	488	626897351
317182	441	569284584
317182	1069	1510615993
317182	610	816190850
317182	779	1076064736
317182	782	1080318024
317213	28	36508938
317213	28	37234011
317182	1092	1541422038
317182	1187	1675094482
317182	1264	1801217869
317435	13	16569427
317435	388	543472323
317435	939	1352199610
317435	951	1370833814
317435	963	1387361838
317435	1005	1452242432
317435	330	454226680
317435	909	1304373997
317435	424	597936541
317435	455	642735540
317435	1072	1550414004
317435	1241	1788357886
317484	98	119025008
317484	248	341161350
317484	423	604015864
317527	422	534334106
317527	1276	1832792142
317527	55	38453855
317527	1304	1871693658
317527	1328	1904946457
317591	113	136577667
317663	428	632077608
317663	541	819187290
317591	48	32685152
317591	70	69027663
317591	333	449777579
317591	324	435642458
317663	636	968512117
317626	1628	2433189724
317626	1917	2889123595
317626	1976	2975769540
317626	2044	3063374339
317641	317	462588770
317641	856	1285183757
317641	1072	1627601647
317641	1131	1713747298
317641	1147	1736316592
317641	1252	1880592619
317641	896	1350812104
317649	567	866408936
317641	398	589695106
317650	634	934136965
317649	387	594263770
317649	112	160291737
317649	163	239150063
317649	169	248818761
317649	208	308266719
317649	223	329568446
317649	242	359147929
317663	61	86308780
317661	657	972953807
317661	807	1200318252
317661	882	1316909902
317661	941	1406724248
317696	428	620887807
317696	447	650180088
317683	377	518222742
317663	743	1124210509
317683	204	262786381
317683	267	341017627
317683	306	406664749
317683	127	148329860
317696	134	173089365
317696	162	208847385
317696	495	725465360
317696	626	935004501
317696	675	1003761578
318828	119	134865580
318872	70	88765348
318872	132	185376656
318872	156	222569017
318872	166	237338196
318874	42	67829175
318874	223	362167466
318877	33	46380985
318877	88	129915045
318877	167	250701045
318877	367	540265592
318877	463	672130590
319503	94	145027920
320038	472	713009701
320038	480	726942617
319756	582	944481832
319579	482	683968914
319579	747	1077263754
319503	171	261519602
319579	110	108700698
319698	101	152573889
319993	296	475405683
320038	611	954421975
319756	1930	3054311729
319849	135	213808950
319756	101	111315569
319524	820	1206354228
319526	37	64232999
319526	270	497800054
320010	212	332726788
319687	58	33251285
319697	268	401791884
319697	55	41533073
319697	92	100414973
320026	20	29975595
319756	135	167953437
319849	191	313317972
319756	942	1523627675
319756	1627	2576652981
319756	1639	2593477850
319756	1187	1912850749
319849	194	317656398
319756	1367	2188086121
319853	232	370573998
319756	1450	2317563583
319853	136	215508633
319993	215	349486573
320064	117	189063234
320065	65	109679194
319849	152	242352191
320002	151	168192264
319849	125	197967805
319993	50	82470652
320006	28	44155319
320024	86	138626877
320040	432	666600412
320011	114	176244134
320024	154	257724903
320038	489	740628314
320038	308	440680288
320038	174	230755439
319910	379	663391281
319912	21	42482530
319915	168	258560734
319910	655	1164344440
319910	658	1169682943
319337	2174	2190120389
320040	16	25227737
319756	434	686777130
319349	68	93845883
319337	1519	1462309326
319337	1530	1475331217
320065	398	637130929
319456	326	505222089
319841	142	216284108
319658	129	205466770
319698	224	331300306
320006	150	253261856
319579	53	29407801
319849	282	470981610
320010	286	450304351
320006	258	437438083
320065	545	850555161
319849	430	718338248
320006	149	250557734
320065	263	426606083
319910	363	632628009
319910	858	1558261801
319910	6	8659835
320010	327	513412875
319913	6	7352934
319941	186	273563313
319625	174	260645609
319639	906	1324607834
319639	957	1385587082
319639	1452	2123292649
319639	734	1111130006
319656	86	40447028
320026	97	144864162
319756	60	41008034
319756	102	111982554
319659	20	30616503
320040	124	198140577
320038	581	901488310
319993	926	1435847637
320002	97	82652955
319658	203	327042402
319756	100	108269576
319849	419	698750798
320010	180	279940717
320038	219	301307361
319678	44	24406617
320040	99	158886486
319678	155	203091663
319526	233	422770338
319756	402	628290922
319993	613	954095119
319579	1024	1520812278
319450	120	172854441
319450	144	211534404
319449	601	870539594
319756	924	1497233836
319756	1333	2138987328
319756	184	246528745
319849	48	78674913
319993	305	489683419
319456	241	359473290
319348	12	6886504
319756	326	503475563
320059	13	21351701
320012	5	5368508
319347	619	805422460
319657	30	46710205
319449	280	366518431
319347	192	250707431
319449	58	43956831
319528	122	180895779
319579	745	1073430514
319503	287	433656810
319756	414	649095695
319756	345	535865241
319347	282	374887002
320065	281	455003965
319579	466	659642719
319579	520	743603842
319337	371	247277359
319337	1777	1754143009
319347	307	407153492
319579	384	528552629
319449	257	332710502
319449	467	667390689
319657	82	129473412
319658	92	143704305
319756	615	999797674
319347	495	638487069
319449	240	306154027
319449	474	678249857
319337	136	103910511
319347	72	74444720
319449	144	161400930
319337	382	253029775
319579	636	915316672
319337	1112	967627132
319347	330	437671594
319579	73	55179929
319349	6	7083395
320063	13	22771162
319849	197	324080392
319524	403	555985176
319524	199	241324658
319524	143	160586410
319524	956	1422832075
319524	528	752697654
319526	107	188896443
319524	978	1456102557
319524	1052	1571072320
319524	1199	1789688518
319524	702	1009711256
319524	1242	1852023347
319524	808	1186207997
319524	991	1476551884
319524	1061	1583460892
319524	1388	2074839444
320023	44	50241668
319579	102	97003204
319941	93	98299012
319941	246	383254101
319950	170	228992931
319991	257	360531080
319991	680	1055960817
319950	167	224651691
319950	197	270655374
319991	423	627967837
319991	80	71661705
319991	459	686964338
319992	195	297356244
319992	20	30416581
319991	323	460931728
319991	347	500798682
319993	25	41290391
319849	467	780928850
319579	609	874988188
319579	503	717206019
319579	899	1323524575
320002	179	213370176
319678	38	19207556
319849	266	442374925
319579	1209	1802391510
319579	1261	1883827210
319579	1401	2099184574
319579	2437	3800952715
319639	320	494681937
319579	1515	2311430100
319639	1141	1639600307
319579	1436	2166202387
319639	388	607035188
319579	2376	3713638747
319579	2560	3974602276
319579	2831	35440280
319579	1928	3023361219
319639	209	300081268
319639	878	1290855336
319579	2957	192681575
319639	440	688330437
319579	1627	2510533975
319639	137	176992933
319579	1625	2506085205
319639	519	808188071
319639	591	914276147
319639	692	1053901504
319639	705	1071826138
319579	2061	3239168874
319625	35	37493149
319579	1992	3129859923
319625	147	219635170
319579	1964	3082569338
319579	2306	3612701292
319639	441	689274458
319639	882	1295619857
319625	156	232487439
319625	186	278397414
322022	483	824272469
322022	655	1137374066
322022	1419	2442789929
322022	807	1403174487
322022	1642	2854441772
322625	63	48048267
322625	90	99691737
322625	341	574254879
322625	365	618133741
322625	56	38586981
322625	332	557002686
322625	600	1064090376
322625	803	1424927461
322625	1023	1800203661
322625	1038	1828518021
322625	1054	1856921488
322625	893	1577833292
322625	1009	1773231012
322625	725	1286419690
322625	1051	1852300750
322625	1076	1897702800
322633	7	11133751
322633	117	192153380
322633	134	219234726
323423	57	61425696
323470	69	89959472
323470	265	486071411
323470	197	344294084
323471	77	154185217
323471	130	261903015
323473	102	192008663
323474	281	518023250
323474	290	534114560
323474	20	38533927
323474	80	155274960
323475	55	101133313
323487	456	854734194
323487	187	309791748
323487	349	638444781
323487	244	429654421
323487	247	435120211
321732	733	1316791559
321732	471	870874788
321732	704	1261896382
321732	124	225525171
321732	229	430692920
321732	480	884319362
321732	610	1108645147
321732	699	1252598357
321732	1148	2046336971
324785	227	292455724
324785	518	881190493
324785	654	1146653383
324791	198	354239637
324791	1200	2138211076
324791	16	29189259
324791	72	131605475
324791	89	161529286
324791	743	1363153114
321475	79	70603565
321475	346	532526189
321475	1962	3015464918
321475	1558	2421054633
322079	229	389844363
322079	257	441643356
322079	281	486140306
322079	392	692150332
322079	135	206615275
322079	106	149584870
322106	316	517360725
322106	627	1106137570
322106	148	212606498
322106	474	812121463
322106	526	910503882
322106	529	915861823
322106	670	1186971746
322106	601	1057786222
322106	604	1063600249
322106	432	738082365
322106	791	1398975068
322106	859	1509387671
322113	62	38154769
322113	114	135971379
322113	155	212009830
322113	152	207081695
322118	85	153690443
322118	434	802693745
322118	201	370003231
322179	949	1635592489
324747	576	1030842327
324747	577	1031867525
324747	875	1588984993
323778	795	1483181713
323954	62	122552777
323976	72	91240100
323978	15	21965763
322068	140	185158596
322068	261	404152453
322068	466	789293711
322068	206	303942353
322068	323	522871374
321055	577	854754127
321055	211	313723878
321055	325	470392805
321067	60	39666291
321067	103	109496326
321067	575	829077344
321067	590	852203002
321067	346	486162619
321067	526	752790340
321067	366	514545552
321067	274	379844354
321067	468	666573079
321068	278	412756123
321068	477	714652665
321068	629	928073745
321068	569	845819585
321069	180	281027331
321119	181	218220163
321121	30	51747314
321122	141	231341627
321122	273	446051011
321124	696	1044366652
321124	53	75790593
321124	777	1162318775
321124	145	212095110
321124	260	384394882
321124	334	489413162
321126	208	298719029
321126	345	502169406
321475	344	528980758
321475	1170	1850708731
321475	801	1283650072
321475	1163	1839366980
321710	42	67236001
324841	442	819458182
324841	799	1474931408
324841	282	536341573
324841	710	1319646588
325022	515	831358209
325022	515	830057324
325022	1333	1871030538
325022	189	276574372
325022	102	114911222
325022	193	284869160
325022	1206	1729324425
325022	681	1082749746
325022	485	783174068
325022	882	1353350287
325022	1134	1651502870
325022	1496	2153562874
325022	1560	2282261697
325057	75	69255834
325057	250	404343795
325057	332	572217465
325057	120	149701549
325099	53	100517890
325099	86	161831840
325099	347	700295877
325099	140	272426871
325099	280	563991181
321415	638	1004835718
321431	63	66570060
321431	88	112493420
321432	6	8645593
321434	66	111892339
321434	139	228252431
321434	208	347802907
321434	239	399503621
321434	329	549050930
321434	332	553668786
321434	386	637796747
321434	50	84981177
321434	324	540142050
321434	504	825073970
321434	40	67211131
321436	154	228521516
321436	208	314854997
321436	303	458880138
321436	304	460799785
321436	61	85055919
321436	504	749243893
321436	690	1054210807
321436	639	974057344
321436	655	999471177
321436	53	74096090
321457	44	19855982
321457	787	1266644024
321457	807	1296535630
321457	1850	2882102800
321457	158	217094338
321457	382	588882827
321457	107	123155834
321457	866	1387584488
321457	1429	2246687612
321457	1078	1714149469
321457	566	896674987
321457	1628	2527550280
321457	1685	2621320528
321817	296	522670193
321817	438	755016194
321817	63	115565475
321817	130	233674263
321818	128	225000286
321818	216	368373294
321818	244	413794488
321818	169	292183733
321818	339	571047453
321818	431	745726433
321818	423	730728369
321820	202	295519825
321831	28	23544818
321831	669	1189637500
321831	78	103220250
321831	770	1364937840
321831	108	156719733
321831	153	235891871
321831	307	527325226
321832	191	308458911
321832	444	751082154
321833	354	647981852
321833	63	117446945
321834	32	44552128
321834	248	366054790
321879	60	49180565
321879	226	368819676
321879	307	506856361
321880	55	102346688
324765	218	431412272
324765	253	498572773
324765	18	30983934
324765	52	93323607
324765	94	180289239
324769	51	81655737
324785	388	619037370
321887	108	110535266
321887	191	255398433
321887	268	395444462
321887	764	1271523824
321887	903	1496435838
321887	398	623599407
321887	472	762490093
321908	336	529729076
321908	136	161589932
321908	416	675334906
321908	440	720545757
321909	1563	2561981776
321909	11	19893821
321909	129	224997488
321909	311	531251737
321909	719	1204428607
321909	1163	1975238223
321909	1244	2105254574
321909	430	721251630
321909	491	816538937
321909	57	99133030
321909	799	1331021780
321909	823	1372639187
321909	776	1293633862
321909	1076	1833073035
321909	1500	2479103062
321917	19	22145701
321917	21	25958939
321917	301	549324336
323702	155	252492080
321051	356	490029430
321051	539	780462453
321051	922	1359186317
321051	284	377161015
321051	288	382807205
321051	304	410868431
321051	330	448223640
321051	1106	1621398909
321051	1117	1637333889
321051	1129	1656202669
321917	606	1110010708
321917	611	1118857087
321917	696	1270489642
321933	264	419563724
321933	165	233503129
321933	267	426340545
321961	17	32781387
321961	302	559089922
321961	77	143233050
321961	174	316229569
321961	176	320523779
321973	64	58684473
321973	816	1437215002
321973	57	45052660
321973	219	345946813
321973	333	564972426
321973	418	716261124
321973	482	840510986
321973	617	1087806488
321973	774	1364160532
321973	1207	2099987745
321973	399	684652741
321973	930	1625347479
321973	1152	2006464959
321973	586	1032332483
321973	880	1543769215
321975	229	402010551
321975	387	683832423
321975	428	750906808
321975	539	926974031
321975	206	359770606
321975	48	73888812
321975	693	1160549090
321975	810	1326849263
321988	601	1065524030
321988	647	1148381092
321988	660	1171919690
321988	640	1136707141
321988	671	1191091902
321988	633	1123606743
321988	170	248832234
321988	653	1158601384
324841	479	890795978
324841	516	963899168
324841	562	1051655318
324841	783	1445789984
324846	30	45243531
324846	83	128711892
324846	347	499710467
324878	80	68430802
324878	556	1009118191
324878	160	213698202
324878	220	338318311
324878	900	1644788445
324878	864	1576443589
324878	278	460878687
324878	306	517075386
324878	403	712773096
324878	726	1318513491
324878	816	1482801712
324878	822	1494339476
324878	894	1632361924
324878	1489	2763094487
324878	1063	1932326591
324897	66	73414639
324970	668	1229908414
324970	1559	2892658852
324970	1593	2951673613
324970	1654	3054023890
324970	360	641614212
324970	701	1288414663
324970	908	1684978176
322407	239	372773942
322407	110	130646738
322407	145	197714784
322407	147	200524464
322407	486	845282322
322407	175	252737085
322407	362	614886832
322430	197	291216428
322430	294	474785065
322605	13	23130205
322605	192	369582192
323727	826	1487317109
323727	890	1593759914
323755	257	416825324
323755	841	1537664111
323755	882	1608626376
325001	64	116176905
325001	178	319064843
325001	418	753839049
325100	56	116401607
325100	64	132796474
320822	394	651338096
320822	442	727124943
320823	29	41763784
320823	290	451651966
320824	721	1093867389
320824	648	996872598
320824	809	1204489124
320824	194	295032346
320824	599	929704299
320838	206	281996180
320838	321	475273747
320840	311	515636852
320840	464	756444920
320840	297	493564556
320840	298	494792345
320840	62	98995529
320840	157	262430793
320840	144	240294623
320840	145	242203040
320841	33	48973621
320853	323	477228810
320853	341	506870010
320853	171	217132970
320854	18	27851498
320855	435	667973391
320855	193	306201122
320855	22	34835251
320855	81	126985692
320855	228	363123132
320855	233	370579681
320856	19	28199910
320857	3	3827005
320857	4	5112872
321461	64	92198235
321461	118	164205388
321461	136	184700519
321461	143	192331718
321475	839	1345510040
321475	957	1521272889
320821	59	33090849
320821	177	232068620
320822	300	499834463
320822	344	572070391
321051	306	413160341
321051	154	163682737
321051	702	1031196363
321313	152	100241339
321393	3	3834088
321393	30	50854989
321396	1254	1929778058
321396	1382	2125929155
321396	1317	2021605072
321396	641	1028856675
321396	89	143590732
321396	127	208464945
321396	824	1296162122
321396	550	886390272
321396	173	283489823
321396	370	605411904
321396	596	958605652
321397	224	321292295
321414	684	1173757842
321414	1129	1896635044
321414	362	614593111
321414	368	624352480
321414	1180	1970861957
321414	264	450518834
321414	311	530506305
321414	316	537714575
321414	1009	1709597036
321415	32	51297974
321415	455	710524180
321415	170	270443432
321415	239	377086944
323755	418	732512763
323755	295	492481256
323755	746	1366528307
323755	757	1385989634
323755	429	755823765
323755	596	1087433173
323755	726	1329594912
323755	251	402720892
323775	101	115164672
323983	107	215337049
323997	20	35914723
323997	247	460340446
323997	254	472851101
323997	272	503909290
323997	423	791088296
323997	464	867584216
320936	158	230674316
320936	286	414098316
320936	385	553516322
320936	42	62008319
320936	148	216635060
320996	339	525761910
320996	140	227779072
321004	62	48813906
321004	147	197069967
321006	34	62423380
321006	51	93003653
321007	334	543740705
321007	625	1008585597
321007	697	1128119145
321007	391	628069886
321007	396	636255447
321007	126	206674218
321007	571	921423849
321007	607	979053402
321011	144	193122470
320857	231	334715117
320887	52	26221948
320887	85	71541467
320887	80	63973175
320887	182	230926538
320887	198	256561148
320917	55	85878580
320917	85	131392100
320917	1402	2214847092
320917	139	226169710
320917	944	1513920725
320917	243	400528462
320917	502	834190937
320917	1922	3019467789
320917	1803	2848980431
320917	853	1385076520
320917	90	139346756
320917	802	1309995549
320917	860	1395639693
320917	1432	2257697460
320917	1663	2630279893
320917	1663	2630825044
320917	782	1280176622
320917	526	873706309
320917	1211	1935362457
320917	503	836559060
320917	1578	2490458983
320917	1582	2497478232
320917	320	524555893
320917	1078	1731303433
320917	717	1180830228
320920	146	191539184
320933	41	16938065
320934	477	750304595
320934	446	705902085
320934	273	444095467
320934	683	1082823264
321051	866	1278374406
321051	1138	1670379430
321055	57	87817866
321055	238	351360366
321055	241	355446047
321126	30	31365248
321126	339	493494786
321134	62	50626913
321138	17	9804570
321475	60	41319989
321475	1022	1615585275
325117	171	315532255
325117	250	452159505
320673	382	248999877
320673	199	127441377
320673	456	294446464
320674	146	81031494
320674	361	198923642
320688	475	665753926
320688	150	157984207
320688	332	447055766
320688	107	88569512
320712	216	294689696
320712	240	333522754
320757	65	32292168
320757	354	506321029
320757	289	400443174
320757	232	305520738
320804	420	624755856
320804	752	1131366701
320804	781	1171205165
320804	587	886146094
320804	732	1103762908
320804	1060	1599131398
320804	573	864588714
320804	252	347987480
320804	306	441737331
320804	493	737567331
320804	464	692705196
320804	137	165371872
320804	140	168867199
320804	830	1242325528
320804	262	365188999
320804	1085	1637947538
320804	1174	1765745987
320809	35	55952546
320809	278	435132019
320809	400	604554948
320809	588	842077886
320809	617	877456682
320809	634	896454194
320809	241	381938391
320809	256	402931402
320809	197	315703165
324022	250	452882495
324022	68	120531255
324022	445	796868578
324077	368	620279995
324077	641	1156658797
324077	673	1216997239
324077	79	65816212
324077	189	275717934
324201	537	1048988620
