run   lumisection evt
304333 631 1014387737
304333 816 1341211525
304366 517 845207205
304292 605 1112552746
304292 548 1024243023
304333 365 544975893
304366 1119 1811857744
304366 1524 2271862136
304447 673 1184404667
304333 279 422296170
303948 1192 1750262843
303948 525 849545638
304366 425 694584042
304366 610 1019589910
304333 711 1162146225
304333 1291 1987658525
304292 1105 1725561181
304366 482 785581721
304292 788 1365614567
304292 1092 1711935731
304292 1099 1719043059
304366 994 1641354321
304366 1845 2564710713
303948 338 530340026
303885 1460 1853181588
304447 43 78350927
304447 171 293685175
304366 1322 2056845115
304366 1332 2067867782
304333 970 1578210524
304333 973 1582116245
304333 1130 1794682894
304446 78 90129966
304447 12 21779374
304447 12 21589266
304507 38 37657023
304507 43 42312056
304507 125 144875583
304447 970 1604204240
304447 1278 1963811093
304447 1245 1928109666
304447 1343 2032695480
304508 1129 1362513494
304508 1232 1446863642
304447 1416 2108543594
304508 266 412966041
304508 291 448699445
304506 281 454706694
304507 151 178269414
304507 154 181850632
304508 349 529213831
304508 643 889245321
304508 648 894512837
304507 201 244970394
304507 202 246439915
304506 241 392704383
304508 99 159065059
304508 140 222351550
304508 686 935537873
304508 781 1035182887
304508 903 1157105981
304508 1239 1452730035
304508 1242 1455166064
304662 28 34944683
304738 61 108791092
304797 483 868261386
304797 510 913525075
304797 526 940265805
304797 577 1030916064
304797 1585 2510601708
304797 467 843615833
303885 1512 1902335940
304797 1590 2515385712
304797 1330 2228546873
304797 1527 2450217431
304797 2511 3291772870
304797 2868 3521161330
304797 1911 2815790449
304797 2036 2923523698
303885 95 66532949
303885 152 159965212
303885 229 292182033
303885 282 383881549
303885 100 76099977
303832 422 530066637
303838 918 1295667271
303838 542 808491895
304062 132 135930024
303838 145 176712580
303838 1633 1985279633
303832 356 442277713
303838 230 327548219
303838 1592 1951779227
303825 8 6121368
303838 1338 1729485538
303885 129 124291102
304797 626 1131207656
303832 418 524038289
303832 467 586962410
303838 288 426206007
303838 1582 1942748462
303832 1542 1613809890
303832 580 721853498
304797 653 1184056195
303885 1542 1929403831
304616 368 583081316
304671 522 838081550
303832 660 812330484
303832 663 816230513
303832 864 1027111360
303832 1017 1176511963
303832 486 608843930
303832 973 1134677376
303832 1314 1435228057
303838 1497 1871146120
303838 1349 1739599891
303838 2001 2264542547
304797 1366 2270969878
304797 2913 3550430059
304616 473 758290296
303838 854 1219371446
303838 1170 1564024436
303838 1172 1566067419
303838 1913 2199654029
304616 893 1469514573
304671 1127 1822740744
304616 688 1147812816
304671 177 259409865
303885 912 1279706784
303885 523 753826190
303948 596 958151500
304797 2163 3029991441
303948 294 455655282
303885 1525 1913994389
303948 355 561276289
303948 1552 2116197321
303999 18 31423815
304797 180 322295788
303998 91 76277487
304797 263 481435881
304119 76 51814039
304062 377 569250293
304062 554 851874434
304062 467 716305602
303999 86 152220149
304797 412 745210317
303885 1638 2013171190
303999 165 285762570
304062 311 461128650
304062 803 1202754670
303999 394 643955529
304062 546 840157623
304062 959 1398644204
304062 1612 2066367139
303885 1672 2040424170
304062 1604 2059290243
304062 448 689608751
304062 1386 1857097267
304062 1876 2282565406
304125 166 300280978
304125 548 865851760
304354 195 225953517
304062 765 1151283305
304120 208 398236335
304366 133 213225501
304120 247 472508014
304125 544 860628016
304209 145 200788098
304144 332 530272166
304120 187 359041562
304125 1652 1975600305
304354 124 99023559
304125 251 433442175
304209 416 718432421
304125 396 655181257
304125 973 1365049316
304366 151 244520453
304125 604 936256306
304125 721 1084195640
304125 1601 1932833154
304366 165 269779445
304144 317 503718125
304354 86 26719576
304354 165 172094114
304125 1069 1462449038
304125 1477 1834543799
304209 289 476419744
304144 515 880227570
304144 692 1224033425
304144 1106 1877596120
304158 198 81637545
304144 2452 3206516956
304144 1810 2672845528
303885 2020 2304188942
304144 2032 2872950136
304144 2155 2976282020
304144 2336 3120418123
304144 2339 3122814977
304144 1221 2035286587
304144 1683 2551388100
304158 1724 2006961352
304200 284 533153317
304663 208 365309389
303885 867 1225814127
304671 96 110633094
304671 96 112325698
304663 36 67421217
304663 110 187391959
304200 292 546488280
304655 231 391325217
304291 74 48425863
304655 142 246950867
304655 512 782833958
303948 1446 2016379843
304655 389 622226238
304655 514 786306700
304204 210 279290159
304661 84 82416060
304661 86 86289851
304292 109 231151148
304655 650 950992351
304663 469 829796258
304662 42 59013217
304292 332 666454838
304654 57 35730911
304654 383 619648000
304209 110 133036050
304655 2 2990030
304662 25 32171609
304655 27 48725274
304366 204 341197097
304655 258 432763802
304655 328 535002663
304655 409 650704490
304655 454 709175768
303948 379 603779951
304333 255 382985421
304333 246 365821495
304292 1564 2155204805
304447 185 318067047
303948 1127 1677083122
304797 443 798229093
304447 425 753192858
304366 1601 2348325902
304447 289 483902100
304447 344 599487907
304366 465 758107641
304447 695 1220307286
304447 744 1293528193
304447 82 150970121
304447 952 1580016166
304447 1392 2083524912
304447 1048 1700906629
304447 1515 2207537978
304508 344 522187251
304508 360 543921847
304506 27 46915849
304508 1278 1484174534
304508 889 1143647073
304625 145 158048710
304562 271 385823104
303998 68 33387693
304562 487 769037460
304562 177 242360118
304625 467 707164984
304625 341 500758946
304562 584 961343746
304562 741 1269213963
