run	lumisection	evt
301417	113	89859230
301142	782	624087082
301399	22	13939589
300780	172	247581182
300515	391	647374784
300560	197	233472845
300636	618	797535820
301665	28	25182630
301472	601	578777287
301627	83	40746088
300389	103	154849688
301665	257	219075199
300240	60	48896329
300240	77	64983997
300280	412	518303162
299369	93	127417592
302277	162	161932559
302263	1056	869628081
302476	181	139124250
302392	225	271816991
302225	717	625978977
302344	427	372166951
302448	848	949646464
302494	472	394341902
302448	1466	1478831523
302473	2	1864257
302494	558	458316599
302663	496	598351571
302596	469	552518721
302597	171	156950769
302635	399	398912570
302525	522	630613732
302573	1181	1063864043
302654	180	224017704
302635	64	67264981
302525	169	226030423
302573	297	309791851
302448	247	294244685
304062	60	11426261
303838	494	739292118
304797	2908	3547295213
304508	987	1238109686
303948	1614	2173393787
304292	1386	1999766577
303999	451	728209875
304158	566	692658968
304366	1835	2555676457
304144	1743	2609586156
304292	929	1533255064
304062	1712	2150587671
303832	657	808859830
304062	1246	1713097365
304446	79	91034694
304797	828	1506985752
304366	1165	1870470817
303838	269	394217663
304158	1133	1443444469
304144	2068	2904080593
304144	149	170913235
303832	1636	1684275820
304366	135	216016250
303948	357	565418972
304125	1428	1793335049
303999	28	49625778
304655	264	442145589
304125	1416	1783451455
304158	998	1280417112
303885	787	1122295796
304354	176	191080610
304209	83	75513200
304366	282	477842450
304204	411	651498478
304562	701	1189006617
304616	904	1485022977
304144	2170	2987965543
304204	355	546452934
304447	621	1095500817
304333	737	1204846577
304062	1640	2089014035
304333	325	484794397
304738	1450	2232407232
304778	388	683387186
304144	1143	1929806132
305186	198	311043407
305314	60	72193718
305081	614	1053495345
305202	579	877257219
305207	952	1533565041
305183	151	252851208
305064	1301	1726224520
305059	76	36154788
305636	314	510419804
305636	451	766342538
305636	1482	2610792593
305310	404	680705081
305351	105	189895356
305441	47	79218627
305518	295	557189403
305862	363	570786883
305636	420	710365499
305237	281	544413773
305046	71	81999182
305377	349	641831662
305351	126	226061325
305341	96	170233054
305589	386	735879594
305358	173	178388130
305862	539	887286220
305821	348	577551038
305842	652	696131679
305248	37	65048647
305064	1464	1866413269
305183	12	20692209
