run	lumisection	evt
305365	46	78605277
305248	631	1126423199
305351	578	926897309
305406	33	53905363
305248	223	396516943
305518	28	55456150
305351	524	856037067
305365	544	890776753
305406	1306	2113671344
305365	719	1205480685
305366	703	1060492195
305247	406	691692696
305351	769	1160918774
305081	600	1027771098
305636	906	1604701939
305045	862	1337358123
305518	588	1046493466
305518	830	1385743900
305248	592	1059109640
305237	1037	1948034324
305237	139	268052750
305406	412	766214836
305405	74	132673631
305237	340	655749838
305518	465	850428261
305586	461	792410282
305237	598	1114127614
305248	27	47217627
305586	162	233146771
305406	106	182591290
305902	371	577853545
305377	1359	2377299702
305247	314	518099133
305313	20	36402474
305351	779	1172461795
305311	101	167470367
305405	211	381762363
305252	361	428920064
305898	292	442997986
305365	416	680525826
305252	112	139538441
305351	640	1004956794
305377	91	161563870
305247	166	232757586
305590	481	633735119
305636	1841	3094029796
305046	50	58514505
305112	963	1654694170
305112	1220	2064111911
305202	301	425709540
305377	390	708919379
305406	567	1045660411
305967	14	25257592
305377	895	1660773629
305366	1070	1449122204
305366	296	509780070
305366	299	514693404
305406	489	906453254
305237	411	786114787
305636	369	616957184
305237	134	259047380
305406	592	1088653005
305312	81	138944742
305358	92	26793465
305366	560	884424488
305440	41	48641356
305366	713	1072357230
305440	100	156509510
305636	153	204069590
305351	187	336716097
305636	428	725420420
305589	183	352403705
305405	422	755411352
305405	278	501306781
