 run  lumi   event
   1  4001  400068
   1  4001  400099
   1  4002  400179
   1  4003  400201
   1  4003  400240
   1  4003  400232
   1  4003  400262
   1  4004  400344
   1  4005  400415
   1  4005  400428
   1  4005  400438
   1  4006  400593
   1  4007  400605
   1  4007  400653
   1  4008  400778
   1  4009  400820
   1  4009  400896
   1  4010  400925
   1  4013  401270
   1  4014  401301
   1  4014  401384
   1  4014  401392
   1  4015  401450
   1  4015  401462
   1  4016  401535
   1  4016  401582
   1  4017  401618
   1  4017  401605
   1  4017  401677
   1  4018  401764
   1  4019  401831
   1  4019  401828
   1  4019  401894
   1  4020  401910
   1  4020  401926
   1  4020  401931
   1  4020  401920
   1  4020  401987
   1  4231  423049
   1  4232  423121
   1  4232  423133
   1  4233  423278
   1  4233  423279
   1  4234  423315
   1  4234  423309
   1  4234  423359
   1  4234  423385
   1  4235  423406
   1  4235  423432
   1  4235  423474
   1  4236  423560
   1  4236  423568
   1  4237  423674
   1  4237  423664
   1  4237  423695
   1  4238  423742
   1  4238  423764
   1  4239  423827
   1  4239  423852
   1  4240  423943
   1  4240  423986
   1  4242  424132
   1  4242  424151
   1  4242  424161
   1  4242  424170
   1  4242  424177
   1  4242  424200
   1  4243  424247
   1  4243  424256
   1  4243  424292
   1  4243  424275
   1  4244  424371
   1  4245  424445
   1  4245  424491
   1  4245  424492
   1  4247  424662
   1  4248  424710
   1  4248  424769
   1  4248  424773
   1  4252  425138
   1  4252  425144
   1  4252  425147
   1  4254  425301
   1  4254  425338
   1  4254  425364
   1  4255  425478
   1  4255  425492
   1  4256  425562
   1  4256  425552
   1  4257  425639
   1  4258  425764
   1  4258  425767
   1  4258  425783
   1  4259  425847
   1  4259  425831
   1  4260  425905
   1  4261  426050
   1  4261  426082
   1  4262  426102
   1  4262  426130
   1  4262  426153
   1  4263  426209
   1  4263  426253
   1  4263  426262
   1  4264  426303
   1  4264  426370
   1  4264  426357
   1  4264  426399
   1  4265  426417
   1  4265  426438
   1  4265  426470
   1  4266  426530
   1  4266  426560
   1  4267  426672
   1  4268  426713
   1  4268  426751
   1  4268  426749
   1  4268  426785
   1  4269  426894
   1  4270  426928
   1  4270  426950
   1  4270  426973
   1  4271  427040
   1  4271  427051
   1  4271  427087
   1  4272  427109
   1  4273  427240
   1  4274  427364
   1  4274  427383
   1  4275  427496
   1  4276  427546
   1  4277  427628
   1  4277  427665
   1  4278  427769
   1  4278  427774
   1  4279  427860
   1  4279  427868
   1  4279  427896
   1  4280  427902
   1  4280  427937
   1  4280  427970
   1  4280  427997
   1  4281  428099
   1  4282  428114
   1  4282  428164
   1  4282  428170
   1  4283  428258
   1  4284  428313
   1  4284  428359
   1  4285  428445
   1  4286  428523
   1  4286  428517
   1  4286  428555
   1  4286  428588
   1  4286  428583
   1  4286  428566
   1  4287  428607
   1  4287  428679
   1  4287  428680
   1  4289  428873
   1  4290  428990
   1  4322  432143
   1  4322  432155
   1  4322  432197
   1  4323  432207
   1  4323  432206
   1  4323  432201
   1  4323  432252
   1  4323  432263
   1  4324  432318
   1  4325  432435
   1  4326  432547
   1  4326  432551
   1  4326  432577
   1  4328  432755
   1  4328  432779
   1  4329  432812
   1  4329  432859
   1  4330  432957
   1  4332  433109
   1  4332  433118
   1  4333  433272
   1  4334  433321
   1  4334  433377
   1  4335  433424
   1  4335  433484
   1  4335  433489
   1  4336  433514
   1  4338  433739
   1  4338  433767
   1  4338  433787
   1  4339  433801
   1  4339  433854
   1  4340  433923
   1  4341  434097
   1  4342  434115
   1  4342  434173
   1  4343  434203
   1  4343  434220
   1  4343  434232
   1  4343  434243
   1  4344  434313
   1  4344  434356
   1  4344  434348
   1  4344  434388
   1  4344  434398
   1  4345  434445
   1  4346  434544
   1  4346  434560
   1  4346  434599
   1  4347  434622
   1  4347  434664
   1  4347  434689
   1  4347  434677
   1  4349  434882
   1  4349  434896
   1  4350  434939
   1  4350  434997
   1  4351  435037
   1  4351  435092
   1  4352  435122
   1  4353  435244
   1  4355  435433
   1  4355  435492
   1  4355  435496
   1  4356  435519
   1  4356  435560
   1  4358  435749
   1  4358  435782
   1  4359  435847
   1  4359  435898
   1  4360  435932
   1  4360  435985
   1  4362  436134
   1  4363  436270
   1  4364  436346
   1  4364  436383
   1  4365  436413
   1  4366  436576
   1  4369  436847
   1  4369  436867
   1  4369  436852
   1  4371  437012
   1  4371  437022
   1  4371  437045
   1  4371  437095
   1  4372  437172
   1  4374  437352
   1  4374  437374
   1  4375  437422
   1  4376  437559
   1  4376  437547
   1  4376  437551
   1  4379  437819
   1  4379  437825
   1  4379  437843
   1  4379  437847
   1  4380  437972
   1  4380  438000
   1   271   27004
   1   271   27019
   1   271   27048
   1   271   27083
   1   272   27112
   1   272   27138
   1   272   27149
   1   272   27183
   1   272   27200
   1   273   27257
   1   275   27477
   1   276   27560
   1   277   27618
   1   278   27769
   1   278   27800
   1   279   27882
   1   280   27971
   1   281   28068
   1   282   28102
   1   282   28157
   1   283   28240
   1   283   28274
   1   284   28336
   1   284   28382
   1   285   28433
   1   286   28545
   1   286   28527
   1   286   28568
   1   288   28778
   1   289   28817
   1   289   28844
   1   289   28855
   1   290   28930
   1   290   28932
   1   290   28941
   1   290   28975
   1   290   28987
   1   292   29132
   1   293   29276
   1   293   29298
   1   296   29506
   1   296   29566
   1   296   29593
   1   296   29598
   1   297   29665
   1   297   29661
   1   299   29847
   1   300   29973
   1   601   60031
   1   601   60039
   1   602   60171
   1   603   60201
   1   603   60214
   1   603   60263
   1   603   60279
   1   604   60307
   1   604   60394
   1   605   60421
   1   606   60533
   1   606   60574
   1   606   60575
   1   607   60604
   1   607   60601
   1   607   60688
   1   610   60942
   1   610   60959
   1   611   61051
   1   611   61065
   1   611   61076
   1   612   61101
   1   612   61113
   1   613   61235
   1   614   61354
   1   615   61414
   1   615   61428
   1   615   61436
   1   615   61499
   1   617   61618
   1   618   61740
   1   619   61820
   1   619   61816
   1   619   61838
   1   619   61874
   1   620   61933
   1   621   62024
   1   621   62023
   1   621   62099
   1   622   62148
   1   622   62123
   1   624   62316
   1   625   62419
   1   626   62529
   1   626   62557
   1   627   62603
   1   630   62907
   1   630   62905
   1   630   62919
   1   630   62944
   1   630   63000
   1   691   69011
   1   691   69037
   1   691   69043
   1   691   69062
   1   691   69084
   1   692   69133
   1   693   69222
   1   695   69445
   1   695   69473
   1   696   69525
   1   697   69643
   1   697   69656
   1   697   69665
   1   697   69678
   1   699   69813
   1   699   69827
   1   699   69836
   1   700   69901
   1   700   69937
   1   700   69990
   1   702   70156
   1   702   70153
   1   702   70175
   1   703   70244
   1   704   70381
   1   705   70420
   1   705   70424
   1   705   70455
   1   705   70478
   1   706   70513
   1   706   70570
   1   707   70669
   1   709   70853
   1   709   70898
   1   711   71006
   1   711   71097
   1   712   71133
   1   712   71161
   1   712   71183
   1   713   71233
   1   713   71225
   1   713   71267
   1   714   71341
   1   714   71380
   1   714   71385
   1   715   71430
   1   716   71503
   1   716   71571
   1   716   71577
   1   717   71631
   1   717   71653
   1   717   71690
   1   718   71733
   1   719   71893
   1   720   71955
   1   720   71992
   1   721   72022
   1   721   72028
   1   723   72204
   1   723   72231
   1   723   72271
   1   723   72270
   1   723   72279
   1   725   72417
   1   725   72442
   1   725   72448
   1   726   72523
   1   726   72542
   1   727   72629
   1   727   72671
   1   727   72684
   1   727   72699
   1   728   72714
   1   728   72769
   1   730   72943
   1   731   73098
   1   732   73141
   1   732   73187
   1   733   73224
   1   734   73350
   1   736   73572
   1   736   73575
   1   737   73633
   1   737   73638
   1   737   73683
   1   737   73685
   1   737   73699
   1   738   73740
   1   739   73837
   1   739   73822
   1   739   73843
   1   739   73876
   1   739   73882
   1   739   73878
   1   740   73990
   1   740   73995
   1   741   74094
   1   741   74088
   1   742   74122
   1   743   74243
   1   743   74235
   1   743   74299
   1   745   74429
   1   745   74431
   1   748   74713
   1   748   74760
   1   748   74788
   1   748   74792
   1   749   74839
   1   781   78053
   1   783   78296
   1   783   78300
   1   784   78348
   1   784   78388
   1   784   78397
   1   785   78482
   1   785   78486
   1   785   78477
   1   786   78548
   1   787   78668
   1   787   78693
   1   790   78939
   1   790   78928
   1   790   78971
   1   790   78987
   1   790   78989
   1   791   79072
   1   791   79086
   1   792   79140
   1   792   79143
   1   792   79172
   1   792   79197
   1   793   79232
   1   793   79243
   1   793   79248
   1   794   79360
   1   795   79445
   1   795   79494
   1   796   79511
   1   796   79567
   1   797   79637
   1   797   79688
   1   798   79703
   1   798   79768
   1   798   79792
   1   799   79801
   1   799   79826
   1   799   79822
   1   799   79873
   1   800   79911
   1   800   80000
   1   800   79998
   1   801   80053
   1   801   80063
   1   801   80086
   1   801   80084
   1   802   80136
   1   802   80175
   1   803   80225
   1   803   80264
   1   803   80295
   1   804   80358
   1   805   80408
   1   805   80454
   1   805   80440
   1   805   80487
   1   805   80496
   1   806   80516
   1   806   80506
   1   807   80639
   1   807   80683
   1   808   80779
   1   808   80780
   1   809   80812
   1   809   80870
   1   810   80947
   1   810   80972
   1   810   80965
   1   810   80997
   1   811   81034
   1   812   81103
   1   812   81160
   1   812   81157
   1   813   81220
   1   813   81257
   1   814   81344
   1   814   81365
   1   815   81446
   1   816   81547
   1   816   81545
   1   816   81570
   1   816   81567
   1   817   81608
   1   817   81620
   1   818   81706
   1   819   81810
   1   819   81841
   1   819   81871
   1   819   81882
   1   820   81916
   1   820   81965
   1   820   81964
   1   820   81960
   1   820   81990
   1   822   82121
   1   822   82164
   1   822   82177
   1   825   82426
   1   825   82433
   1   825   82478
   1   826   82509
   1   826   82546
   1   827   82610
   1   827   82681
   1   828   82725
   1   828   82747
   1   828   82770
   1   829   82801
   1   829   82844
   1   830   82965
   1   832   83148
   1   832   83173
   1   833   83228
   1   833   83263
   1   833   83271
   1   833   83280
   1   834   83304
   1   834   83337
   1   835   83438
   1   835   83470
   1   836   83501
   1   836   83543
   1   837   83604
   1   837   83651
   1   837   83646
   1   838   83754
   1   839   83870
   1   839   83877
   1   963   96216
   1   963   96287
   1   966   96537
   1   966   96567
   1   967   96616
   1   967   96617
   1   967   96655
   1   968   96717
   1   968   96749
   1   969   96823
   1   969   96822
   1   970   96907
   1   970   96974
   1   971   97003
   1   972   97133
   1   972   97145
   1   972   97174
   1   973   97207
   1   973   97219
   1   973   97228
   1   973   97269
   1   973   97291
   1   974   97304
   1   975   97413
   1   975   97424
   1   975   97480
   1   975   97492
   1   976   97519
   1   976   97551
   1   977   97667
   1   977   97678
   1   978   97709
   1   978   97717
   1   978   97762
   1   979   97848
   1   979   97865
   1   979   97887
   1   980   97950
   1   980   97962
   1   980   97988
   1   981   98004
   1   981   98016
   1   981   98024
   1   981   98095
   1   982   98128
   1   982   98149
   1   982   98156
   1   982   98192
   1   983   98204
   1   983   98219
   1   983   98234
   1   983   98251
   1   984   98336
   1   984   98333
   1   984   98345
   1   985   98438
   1   986   98526
   1   986   98574
   1   987   98681
   1   988   98719
   1   988   98709
   1   988   98768
   1   988   98775
   1   989   98819
   1   989   98845
   1   989   98846
   1   989   98890
   1  1501  150028
   1  1501  150026
   1  1501  150073
   1  1501  150075
   1  1502  150156
   1  1502  150190
   1  1504  150344
   1  1504  150366
   1  1504  150387
   1  1505  150405
   1  1505  150419
   1  1506  150531
   1  1506  150530
   1  1506  150567
   1  1507  150657
   1  1507  150680
   1  1507  150688
   1  1508  150755
   1  1508  150778
   1  1509  150828
   1  1509  150844
   1  1509  150861
   1  1509  150864
   1  1510  150903
   1  1510  150920
   1  1510  150927
   1  1510  150992
   1  1510  150973
   1  1511  151065
   1  1513  151292
   1  1513  151284
   1  1514  151374
   1  1514  151391
   1  1515  151407
   1  1515  151452
   1  1515  151454
   1  1515  151466
   1  1516  151570
   1  1516  151579
   1  1517  151602
   1  1517  151603
   1  1517  151601
   1  1517  151654
   1  1519  151893
   1  1520  151903
   1  1520  151925
   1  1521  152012
   1  1521  152001
   1  1521  152033
   1  1521  152050
   1  1521  152045
   1  1522  152165
   1  1524  152308
   1  1525  152437
   1  1525  152451
   1  1526  152534
   1  1526  152564
   1  1527  152646
   1  1527  152692
   1  1527  152697
   1  1528  152704
   1  1528  152722
   1  1528  152742
   1  1528  152747
   1  1528  152787
   1  1528  152788
   1  1529  152812
   1  1529  152803
   1  1529  152875
   1  1529  152897
   1  1530  152939
   1  1530  152996
   1  1651  165054
   1  1651  165098
   1  1652  165129
   1  1652  165175
   1  1653  165204
   1  1653  165239
   1  1653  165259
   1  1653  165264
   1  1653  165282
   1  1653  165298
   1  1654  165327
   1  1654  165363
   1  1654  165368
   1  1654  165397
   1  1655  165476
   1  1655  165483
   1  1655  165488
   1  1656  165507
   1  1656  165519
   1  1657  165617
   1  1657  165673
   1  1657  165654
   1  1657  165689
   1  1658  165752
   1  1660  165932
   1  1661  166002
   1  1661  166025
   1  1661  166021
   1  1661  166071
   1  1662  166139
   1  1663  166238
   1  1664  166328
   1  1664  166343
   1  1664  166385
   1  1665  166401
   1  1665  166407
   1  1665  166430
   1  1665  166455
   1  1665  166489
   1  1668  166785
   1  1670  166988
   1  1671  167022
   1  1671  167057
   1  1671  167069
   1  1672  167164
   1  1672  167163
   1  1673  167253
   1  1674  167306
   1  1675  167402
   1  1675  167420
   1  1675  167419
   1  1675  167434
   1  1675  167448
   1  1675  167468
   1  1676  167511
   1  1676  167555
   1  1677  167601
   1  1678  167726
   1  1678  167755
   1  1679  167854
   1  1679  167895
   1  1680  167938
   1  1681  168014
   1  1682  168132
   1  1684  168362
   1  1685  168412
   1  1685  168454
   1  1686  168506
   1  1687  168613
   1  1687  168601
   1  1688  168710
   1  1689  168854
   1  1689  168868
   1  1689  168896
   1  1690  168941
   1  1692  169179
   1  1693  169275
   1  1694  169335
   1  1694  169340
   1  1694  169355
   1  1695  169413
   1  1695  169417
   1  1695  169433
   1  1695  169474
   1  1695  169489
   1  1696  169540
   1  1696  169580
   1  1696  169600
   1  1697  169604
   1  1698  169706
   1  1698  169741
   1  1698  169735
   1  1699  169827
   1  1701  170015
   1  1701  170053
   1  1701  170084
   1  1701  170092
   1  1703  170201
   1  1703  170264
   1  1703  170258
   1  1703  170278
   1  1703  170285
   1  1704  170314
   1  1704  170329
   1  1704  170341
   1  1704  170360
   1  1704  170395
   1  1706  170532
   1  1706  170511
   1  1706  170580
   1  1707  170632
   1  1707  170653
   1  1707  170678
   1  1708  170718
   1  1708  170756
   1  1708  170762
   1  1709  170811
   1  1709  170871
   1  1710  170935
   1  1710  170934
   1  1711  171002
   1  1711  171053
   1  1712  171135
   1  1712  171170
   1  1713  171229
   1  1715  171403
   1  1715  171451
   1  1715  171460
   1  1715  171500
   1  1716  171522
   1  1716  171562
   1  1717  171695
   1  1718  171756
   1  1718  171761
   1  1719  171808
   1  1720  171922
   1  1721  172029
   1  1721  172034
   1  1721  172062
   1  1721  172068
   1  1722  172143
   1  1724  172332
   1  1724  172356
   1  1726  172503
   1  1726  172574
   1  1727  172608
   1  1727  172644
   1  1727  172700
   1  1728  172705
   1  1728  172727
   1  1728  172733
   1  1728  172789
   1  1729  172844
   1  1729  172861
   1  1729  172862
   1  1730  172940
   1  1730  172996
   1  1731  173045
   1  1731  173065
   1  1731  173089
   1  1733  173248
   1  1734  173308
   1  1734  173326
   1  1734  173344
   1  1734  173350
   1  1734  173392
   1  1735  173423
   1  1735  173453
   1  1735  173479
   1  1736  173549
   1  1736  173562
   1  1736  173567
   1  1737  173694
   1  1738  173756
   1  1738  173798
   1  1738  173779
   1  1739  173823
   1  1739  173881
   1  1740  173909
   1  1740  173958
   1  1740  173986
   1  1743  174240
   1  1743  174231
   1  1743  174224
   1  1744  174366
   1  1744  174376
   1  1745  174454
   1  1745  174498
   1  1746  174543
   1  1746  174583
   1  1747  174674
   1  1749  174814
   1  1749  174845
   1  1752  175125
   1  1752  175117
   1  1752  175132
   1  1753  175217
   1  1753  175224
   1  1753  175234
   1  1754  175308
   1  1754  175335
   1  1754  175361
   1  1755  175463
   1  1755  175498
   1  1756  175532
   1  1756  175549
   1  1756  175560
   1  1756  175572
   1  1757  175601
   1  1757  175694
   1  1759  175872
   1  1760  175918
   1  1761  176066
   1  1763  176238
   1  1763  176284
   1  1764  176360
   1  1765  176457
   1  1765  176446
   1  1765  176482
   1  1765  176495
   1  1766  176511
   1  1766  176534
   1  1766  176565
   1  1767  176619
   1  1767  176683
   1  1768  176717
   1  1768  176748
   1  1768  176774
   1  1768  176787
   1  1769  176881
   1  1770  176950
   1  1770  176975
   1  2071  207033
   1  2071  207087
   1  2071  207073
   1  2072  207118
   1  2074  207365
   1  2075  207409
   1  2076  207590
   1  2077  207616
   1  2077  207601
   1  2078  207737
   1  2079  207894
   1  2080  207931
   1  2080  207927
   1  2080  207994
   1  2081  208076
   1  2082  208137
   1  2082  208185
   1  2082  208196
   1  2083  208240
   1  2083  208254
   1  2084  208301
   1  2084  208313
   1  2085  208429
   1  2085  208426
   1  2085  208428
   1  2085  208438
   1  2086  208529
   1  2086  208547
   1  2086  208568
   1  2086  208598
   1  2087  208603
   1  2087  208655
   1  2088  208739
   1  2088  208783
   1  2088  208782
   1  2088  208787
   1  2089  208820
   1  2089  208848
   1  2089  208866
   1  2089  208869
   1  2089  208857
   1  2090  208924
   1  2090  208974
   1  2091  209012
   1  2091  209032
   1  2091  209063
   1  2091  209096
   1  2095  209418
   1  2095  209426
   1  2095  209414
   1  2095  209435
   1  2095  209467
   1  2098  209743
   1  2098  209762
   1  2099  209803
   1  2099  209830
   1  2099  209835
   1  2099  209842
   1  2099  209846
   1  2099  209862
   1  2099  209859
   1  2099  209872
   1  2100  209955
   1  2100  209961
   1  2100  209983
   1  2101  210024
   1  2101  210088
   1  2103  210205
   1  2103  210274
   1  2104  210331
   1  2105  210465
   1  2106  210557
   1  2106  210579
   1  2107  210629
   1  2107  210660
   1  2108  210793
   1  2109  210808
   1  2109  210812
   1  2109  210849
   1  2110  210920
   1  2111  211055
   1  2111  211099
   1  2112  211107
   1  2112  211109
   1  2112  211105
   1  2113  211203
   1  2114  211315
   1  2115  211420
   1  2115  211436
   1  2115  211493
   1  2116  211507
   1  2116  211508
   1  2116  211538
   1  2116  211564
   1  2116  211588
   1  2119  211830
   1  2119  211841
   1  2119  211892
   1  2120  211942
   1  2120  211969
   1  2121  212036
   1  2121  212044
   1  2121  212049
   1  2121  212094
   1  2121  212095
   1  2122  212103
   1  2122  212115
   1  2122  212157
   1  2122  212185
   1  2123  212229
   1  2123  212271
   1  2123  212300
   1  2124  212337
   1  2124  212346
   1  2124  212381
   1  2125  212490
   1  2125  212493
   1  2126  212504
   1  2128  212702
   1  2128  212799
   1  2128  212796
   1  2129  212805
   1  2130  212948
   1  2130  212952
   1  2130  212968
   1  2971  297050
   1  2972  297149
   1  2972  297172
   1  2974  297341
   1  2974  297348
   1  2975  297483
   1  2976  297507
   1  2976  297514
   1  2978  297702
   1  2978  297725
   1  2978  297724
   1  2978  297728
   1  2978  297751
   1  2979  297805
   1  2979  297804
   1  2979  297813
   1  2980  297989
   1  2980  297992
   1  2982  298123
   1  2983  298205
   1  2983  298223
   1  2983  298229
   1  2983  298233
   1  2983  298286
   1  2984  298311
   1  2984  298318
   1  2984  298339
   1  2984  298346
   1  2984  298332
   1  2984  298357
   1  2984  298394
   1  2985  298420
   1  2986  298510
   1  2986  298532
   1  2986  298573
   1  2987  298607
   1  2988  298709
   1  2988  298728
   1  2989  298806
   1  2989  298875
   1  2989  298898
   1  2990  298958
   1  2990  298968
   1  2991  299034
   1  2992  299156
   1  2992  299168
   1  2993  299277
   1  2994  299328
   1  2995  299456
   1  2995  299460
   1  2996  299528
   1  2997  299700
   1  2998  299799
   1  2999  299813
   1  2999  299821
   1  2999  299861
   1  2999  299900
   1  3000  299928
   1  3000  299964
   1  3091  309079
   1  3093  309240
   1  3093  309266
   1  3094  309347
   1  3094  309342
   1  3094  309349
   1  3096  309547
   1  3096  309573
   1  3097  309628
   1  3098  309748
   1  3098  309773
   1  3100  309910
   1  3100  309905
   1  3100  309975
   1  3101  310063
   1  3101  310083
   1  3101  310079
   1  3102  310114
   1  3104  310313
   1  3104  310302
   1  3104  310332
   1  3105  310403
   1  3107  310611
   1  3107  310672
   1  3107  310680
   1  3108  310704
   1  3108  310764
   1  3109  310803
   1  3109  310829
   1  3109  310896
   1  3110  310929
   1  3111  311016
   1  3111  311051
   1  3112  311106
   1  3112  311154
   1  3112  311179
   1  3113  311290
   1  3114  311347
   1  3115  311413
   1  3116  311502
   1  3116  311577
   1  3116  311594
   1  3118  311741
   1  3118  311727
   1  3118  311757
   1  3120  311925
   1  3120  311934
   1  3120  311997
   1  3120  311986
   1  3122  312104
   1  3122  312115
   1  3123  312207
   1  3124  312308
   1  3124  312330
   1  3124  312388
   1  3124  312379
   1  3126  312580
   1  3127  312627
   1  3127  312636
   1  3127  312666
   1  3127  312691
   1  3128  312798
   1  3129  312822
   1  3131  313031
   1  3132  313102
   1  3132  313193
   1  3133  313243
   1  3133  313253
   1  3133  313285
   1  3134  313391
   1  3134  313379
   1  3135  313425
   1  3136  313510
   1  3138  313742
   1  3139  313828
   1  3139  313831
   1  3140  313917
   1  3141  314068
   1  3142  314134
   1  3142  314199
   1  3143  314272
   1  3143  314274
   1  3144  314361
   1  3145  314440
   1  3145  314451
   1  3145  314489
   1  3146  314568
   1  3146  314589
   1  3147  314612
   1  3147  314642
   1  3148  314750
   1  3149  314838
   1  3149  314885
   1  3150  314948
   1  3150  314965
   1  3150  314971
   1  3150  314975
   1  3150  314984
   1  3150  314994
   1  3181  318031
   1  3181  318092
   1  3182  318106
   1  3182  318115
   1  3182  318165
   1  3182  318200
   1  3183  318201
   1  3184  318327
   1  3184  318329
   1  3184  318348
   1  3184  318352
   1  3185  318488
   1  3185  318490
   1  3186  318551
   1  3186  318570
   1  3187  318636
   1  3187  318629
   1  3187  318681
   1  3187  318688
   1  3188  318711
   1  3188  318730
   1  3189  318846
   1  3190  318911
   1  3190  318907
   1  3191  319002
   1  3191  319037
   1  3193  319201
   1  3193  319292
   1  3195  319411
   1  3195  319425
   1  3195  319432
   1  3196  319526
   1  3196  319534
   1  3196  319572
   1  3196  319594
   1  3197  319609
   1  3197  319649
   1  3198  319704
   1  3198  319742
   1  3198  319754
   1  3198  319776
   1  3199  319861
   1  3200  319906
   1  3200  319932
   1  3200  319960
   1  3201  320042
   1  3201  320045
   1  3201  320063
   1  3202  320118
   1  3205  320403
   1  3205  320424
   1  3206  320554
   1  3207  320608
   1  3207  320671
   1  3207  320678
   1  3208  320794
   1  3209  320823
   1  3209  320873
   1  3210  320978
   1  3211  321009
   1  3212  321130
   1  3212  321127
   1  3212  321147
   1  3212  321191
   1  3212  321198
   1  3213  321228
   1  3213  321251
   1  3214  321308
   1  3215  321412
   1  3215  321443
   1  3215  321463
   1  3215  321486
   1  3217  321664
   1  3221  322044
   1  3221  322064
   1  3221  322095
   1  3223  322257
   1  3224  322310
   1  3224  322327
   1  3224  322379
   1  3225  322407
   1  3226  322514
   1  3226  322551
   1  3226  322585
   1  3226  322575
   1  3227  322675
   1  3229  322844
   1  3230  322960
   1  3232  323117
   1  3232  323139
   1  3233  323213
   1  3233  323257
   1  3234  323304
   1  3234  323325
   1  3235  323429
   1  3237  323624
   1  3238  323703
   1  3239  323842
   1  3239  323849
   1  3239  323862
   1  3240  323912
   1  3240  323916
   1  3240  323943
   1  3241  324022
   1  3242  324117
   1  3243  324237
   1  3244  324393
   1  3245  324498
   1  3245  324500
   1  3246  324547
   1  3247  324627
   1  3248  324731
   1  3248  324755
   1  3248  324774
   1  3248  324794
   1  3248  324788
   1  3249  324858
   1  3250  324945
   1  3250  324989
   1  3251  325075
   1  3252  325115
   1  3252  325137
   1  3252  325179
   1  3252  325168
   1  3253  325243
   1  3253  325282
   1  3253  325299
   1  3254  325326
   1  3254  325386
   1  3255  325472
   1  3255  325489
   1  3256  325520
   1  3256  325573
   1  3257  325626
   1  3257  325627
   1  3258  325748
   1  3258  325750
   1  3259  325804
   1  3259  325811
   1  3259  325882
   1  3260  325905
   1  3260  325956
   1  3261  326046
   1  3262  326126
   1  3263  326202
   1  3263  326255
   1  3263  326300
   1  3264  326346
   1  3266  326504
   1  3266  326566
   1  3267  326686
   1  3267  326687
   1  3268  326747
   1  3268  326786
   1  3269  326803
   1  3269  326826
   1  3270  326927
   1  3270  326935
   1  3270  326937
   1  3270  326960
   1  3270  326996
   1  3361  336063
   1  3362  336180
   1  3363  336218
   1  3363  336238
   1  3363  336273
   1  3364  336306
   1  3364  336313
   1  3364  336337
   1  3364  336333
   1  3365  336481
   1  3367  336611
   1  3367  336670
   1  3367  336676
   1  3367  336697
   1  3368  336723
   1  3368  336758
   1  3368  336785
   1  3371  337061
   1  3371  337076
   1  3373  337211
   1  3373  337227
   1  3373  337260
   1  3375  337402
   1  3375  337445
   1  3375  337463
   1  3376  337587
   1  3376  337595
   1  3378  337748
   1  3379  337897
   1  3380  337935
   1  3380  337967
   1  3382  338117
   1  3382  338173
   1  3383  338260
   1  3384  338337
   1  3386  338529
   1  3386  338574
   1  3386  338566
   1  3387  338610
   1  3387  338627
   1  3387  338625
   1  3387  338638
   1  3387  338660
   1  3388  338733
   1  3388  338746
   1  3390  338913
   1  3421  342024
   1  3421  342067
   1  3422  342119
   1  3422  342153
   1  3424  342318
   1  3425  342427
   1  3425  342438
   1  3426  342556
   1  3426  342592
   1  3427  342612
   1  3427  342691
   1  3430  342940
   1  3431  343099
   1  3432  343128
   1  3432  343134
   1  3432  343156
   1  3433  343222
   1  3433  343286
   1  3434  343323
   1  3434  343373
   1  3434  343388
   1  3434  343375
   1  3435  343463
   1  3436  343505
   1  3436  343532
   1  3437  343635
   1  3437  343654
   1  3438  343745
   1  3438  343760
   1  3438  343800
   1  3439  343889
   1  3440  343964
   1  3440  343966
   1  3440  343985
   1  3441  344027
   1  3441  344037
   1  3442  344128
   1  3442  344141
   1  3443  344246
   1  3444  344382
   1  3444  344369
   1  3444  344385
   1  3445  344499
   1  3447  344665
   1  3447  344696
   1  3448  344710
   1  3449  344838
   1  3449  344889
   1  3450  344953
   1  3450  344995
   1  3452  345139
   1  3452  345151
   1  3453  345217
   1  3453  345293
   1  3454  345368
   1  3454  345398
   1  3455  345428
   1  3455  345461
   1  3456  345550
   1  3457  345617
   1  3457  345657
   1  3457  345652
   1  3458  345760
   1  3458  345767
   1  3458  345776
   1  3460  345908
   1  3460  345979
   1  3461  346011
   1  3461  346025
   1  3463  346223
   1  3463  346245
   1  3463  346259
   1  3464  346322
   1  3464  346347
   1  3464  346371
   1  3464  346365
   1  3465  346449
   1  3465  346462
   1  3466  346554
   1  3467  346626
   1  3467  346646
   1  3468  346794
   1  3469  346807
   1  3469  346854
   1  3471  347028
   1  3471  347080
   1  3472  347105
   1  3472  347169
   1  3473  347201
   1  3473  347225
   1  3474  347338
   1  3474  347360
   1  3474  347327
   1  3474  347381
   1  3474  347397
   1  3475  347453
   1  3476  347574
   1  3478  347726
   1  3478  347752
   1  3478  347783
   1  3478  347800
   1  3478  347790
   1  3479  347821
   1  3479  347884
   1  3480  347993
   1  3481  348049
   1  3481  348081
   1  3484  348313
   1  3484  348391
   1  3485  348453
   1  3485  348493
   1  3485  348483
   1  3486  348514
   1  3486  348575
   1  3486  348582
   1  3487  348664
   1  3488  348706
   1  3488  348743
   1  3489  348891
   1  3490  348940
   1  3491  349074
   1  3491  349072
   1  3492  349122
   1  3493  349283
   1  3493  349295
   1  3493  349282
   1  3494  349303
   1  3494  349350
   1  3494  349372
   1  3495  349415
   1  3495  349465
   1  3495  349487
   1  3496  349581
   1  3497  349658
   1  3497  349692
   1  3498  349751
   1  3499  349840
   1  3499  349897
   1  3500  349927
   1  3500  349930
   1  3500  349926
   1  3500  349955
